Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A19107	The vow of celibacy should be abandoned	in favor of	the vow of celibacy is an outdated thinking	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Should the vow of celibacy be abandoned	0.5634171445714469	0.8539952020934207	it should be abandoned because they have the same desires as every human has	71.0
A19108	We should abolish zoos	in favor of	zoos are an unnatural stressful environment for animals. no animal should have to live in a cage or enclosure just for the entertainment of people, it is cruel and unnecessary.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	Should we abolish zoos	0.5552826828630145	0.20323312395984386	it is unfair to trap animals from their natural habitat and confine them to small spaces for entertainment.	75.0
A19109	Payday loans should be banned	in favor of	payday loans should be banned because it just gets people into more debt with the outrageous interest rates.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	Should payday loans be banned	0.5676971318875713	0.34827284483644316	sometimes people need these emergency funds when they have no other available options.	67.0
A19110	We should ban algorithmic trading	in favor of	algorithmic trading can cause rapid fluctuations in the stock market that are far beyond human control and no safeguards are implemented to stop them as well as giving unfair advantage to large-scale traders.	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	Should we ban algorithmic trading	0.5757173099123759	0.7050728644101018	if the technology exists then it should be okay to use it	73.0
A19111	The use of public defenders should be mandatory	against	this would cause a decrease in pay for the public defender and lower the quality of representation as too many people will rush to the new employment opportunities regardless of their record..	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Should the use of public defenders be mandatory	0.5636646208223235	0.24460918162098488	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	71.0
A19113	We should legalize prostitution	in favor of	we should legalize prostitution so that women as a whole are taught that their place in society is simply as a commodity to be used by someone with more money	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	Should we legalize prostitution	0.5592150120350576	0.1607758139165729	women should have the right to decide what to do with their body and that should include being able to sell it.	69.0
A19114	We should legalize cannabis	in favor of	cannabis is not a harmful drug and can help people cope with mental issues like anxiety	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	Should we legalize cannabis	0.55441887126527	0.18531172199702267	this should be legal as it is no worse than alcohol.	75.0
A19115	We should adopt a zero-tolerance policy in schools	in favor of	a zero-tolerance policy in schools shows children that the schools are not playing around when it comes to punishment	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	Should we adopt a zero-tolerance policy in schools	0.5430597028403381	0.10138373049240756	a zero tolerance policy at school is a good idea because children need to be disciplined as it might cut crime in the future.	72.0
A19116	We should adopt a multi-party system	in favor of	a multi-party system will help to ensure that more political agendas will be given the chance to represent the people	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	Should we adopt a multi-party system	0.5451089883968344	0.07995549674625639	too many choices in political parties separates people in a country instead of helping them to unite.	67.0
A19117	We should end the use of economic sanctions	in favor of	economic sanctions can cause hardship and create unnecessary problems.	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	Should we end the use of economic sanctions	0.5546104726419927	0.07897766227373658	they only hurt the poorest of society and are an outdated punishment.	75.0
A19118	We should ban the use of child actors	in favor of	we should ban child actors as a part of banning child labour. exploitation of a child through working is wrong regardless of the specific job role	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	Should we ban the use of child actors	0.5434347853154198	0.5477169114768089	too many child actors can't handle the pressure and end up turning to drugs and other crimes to cope.	70.0
A19120	Foster care brings more harm than good	in favor of	children is foster care rarely get the nurturing support they need since foster parents don't want to put in the time to get to know and love them, afraid they will leave too quickly.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	Does foster care bring more harm than good	0.5487071033116246	0.7250303807491417	sometimes foster care is the safest option for a child. it is far better to remove a child who is being looked after by parents who cannot be trusted not to harm the child.	71.0
A19121	We should ban human cloning	against	we shouldn't ban human cloning as it could help aid genetic medical problems	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Should we ban human cloning	0.5751325109378964	0.2996815119579781	though it may sound awful, human cloning can provide perfect matches for organ transplants and prolong the lives of people.	74.0
A19122	We should legalize organ trade	against	organ trade must remain illegal. there is far too much potential for corruption and human trafficking/murder if organs can be sold.	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	Should we legalize organ trade	0.6104704255723393	0.13661771587063312	organs are expensive, and a legal trade can allow for someone in desperate need to get an organ without money or wait times.	68.0
A19123	We should limit executive compensation	in favor of	executive compensation is not always effective and takes away from the rest of the employees who do most of the strenuous work	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Should we limit executive compensation	0.5859551363340036	0.21916826263151667	people should receive benefits for achieving higher goals and executives should also receive those compensations.	69.0
A19124	We should stop the development of autonomous cars	against	autonomous cars will provide a way for people who are blind or handicapped a way to travel	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	Should we stop the development of autonomous cars	0.5858251770248046	0.5458037581219791	no autonomous car will every be able to make complex judgement calls the way a human can.	76.0
A19126	We should subsidize Wikipedia	against	if the government gives wikipedia funds, wikipedia would be obligated to lean to their agenda	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Should we subsidize Wikipedia	0.5439527694084854	0.04648618413109573	wikipedia is a wonderful source of information for students and adults alike.	70.0
A19127	We should ban fast food	in favor of	fast food should be banned because it is full of unhealthy ingredients that contribute to the failing of american health.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	Should we ban fast food	0.5521764121491235	0.37433814207829214	people should be able to choose what they want to eat	68.0
A19128	We should ban fast food	against	fast food is a great option for people who are to busy to sit down for a meal.	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	Should we ban fast food	0.5521764121491235	0.37433814207829214	people should be able to choose what they want to eat	68.0
A19129	We should cancel pride parades	against	it would be a huge step backwards, essentially telling the lgbt community not to have &quot;pride&quot; in who they are anymore	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	Should we cancel pride parades	0.5504711684712249	0.5661929234590277	possibly they cause disruption due to city centre's needing to be shut down for regular traffic.	75.0
A19131	We should introduce compulsory voting	against	compulsory voting will be difficult to enforce on the elderly and others who will have a difficult time voting.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we introduce compulsory voting	0.5502933517464952	0.41682071984567837	no one should be forced to vote. it goes against the principles of our nation and its freedoms. it is a right, but that doesn't mean anyone has to do it.	73.0
A19132	We should stop the development of autonomous cars	against	autonomous cars are our future and provide many benefits	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Should we stop the development of autonomous cars	0.5858251770248046	0.5458037581219791	no autonomous car will every be able to make complex judgement calls the way a human can.	76.0
A19133	We should abandon the use of school uniform	against	uniforms create equality and create a sense of belonging in the group	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	Should we abandon the use of school uniform	0.5508062239323491	0.10666066886460336	this practice insures students are all equal in dress and ensures students will not come to school in inappropriate clothing.	76.0
A19134	We should abandon marriage	in favor of	marriage is outdated and truly offers no benefits in this society.  it should be abandoned and laws be put in effect to mimic the few benefits it has financially.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	Should we abandon marriage	0.5559643172103498	0.6293161726568464	too many marriages now are falling apart.  if marriage was abandoned then it would be much easier to separate and less need for legal interference.	65.0
A19135	We should abolish zoos	in favor of	zoos are cruel to the animals kept in cages and should be abolished.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Should we abolish zoos	0.5552826828630145	0.20323312395984386	it is unfair to trap animals from their natural habitat and confine them to small spaces for entertainment.	75.0
A19137	We should adopt gender-neutral language	against	we should not adopt gender-neutral language because the majority of people do identify with a gender and want to be addressed as such.	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	Should we adopt gender-neutral language	0.566138617341594	0.15175372652901714	there is no need for gender-neutral language. someone could be an actress or an actor and can identify as either without changing the language that we use.	72.0
A19138	Holocaust denial should be a criminal offence	in favor of	the holocaust was a real thing that happened where many people died because of a man who wanted to rule the world. to deny that this happened is to say the lives of these innocent people do not matter.	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	Should Holocaust denial be a criminal offence	0.5507142382848973	0.07997165425314116	it's just freedom of speech, you can't arrest someone for not believing something	72.0
A19139	We should ban the use of child actors	against	to tell a story in theater or movies we need children actors. without them stories could only be about adults. stories that have entertained us from lassie to mary poppins would not exist.	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we ban the use of child actors	0.5434347853154198	0.5477169114768089	too many child actors can't handle the pressure and end up turning to drugs and other crimes to cope.	70.0
